Web前端开发主管（VPS组）,北京新东方教育科技(集团)有限公司,10-15万,北京,新东方教育科技集团（NYSE:EDU）由1993年11月16日成立的北京新东方学校发展壮大而来，集团以培训为核心，拥有满天星幼儿园、泡泡少儿教育、优能中学教育、基础英语培训、大学英语及考研培训、出国考试培训、多语种培训等多个培训体系，同时在基础教育、职业教育、教育研发、出国咨询、文化产业等方面取得了骄人的成绩。作为中国著名私立教育机构，新东方教育科技集团于2006年9月7日在美国纽约证券交易所成功上市。截止2014年5月，新东方已经在全国50座城市设立了56所学校、31家书店以及703家学习中心。自成立以来，新东方累计面授学员2000万人次。新东方品牌在世界品牌价值实验室（World Brand ValueLab）编制的2010年度《中国品牌500强》排行榜中排名第94位，品牌价值已达64.23亿元。
前端开发工程师(007926),京东金融集团,面议5天内反馈,北京,京东金融集团，于2013年10月开始独立运营，定位为金融科技公司。京东金融依托京东生态平台积累的交易记录数据和信用体系，向社会各阶层提供融资贷款、理财、支付、众筹等各类金融服务。夯实金融门户基础，并依托京东众创生态圈，为创业创新者提供全产业链一站式服务。    京东金融现已建立七大业务板块，分别是供应链金融、消费金融、众筹、财富管理、支付、保险、证券，陆续推出了京保贝、白条、京东钱包、小金库、京小贷、产品众筹、私募股权融资、小白理财等创新产品。京东金融APP，为用户提供了“一站式金融生活移动平台”，涵盖了目前理财加消费的金融产品。    基于互联网和零售商的双重基因，京东金融搭建了独有的底层风控技术及信用体系。并通过连接银行、证券、保险等各类金融机构以及众创生态服务机构，构建平台，整合资源，降低行业成本，提高行业效率。    京东金融将持续依托于移动化载体加快走出京东，并基于持续加强的风控、账户和连接三大基本功，输出底层科技能力，加强用户运营，不断创新产品，将金融与科技融入到更多场景，全面支持实体经济发展，促进消费升级和经济结构调整。
Java前端开发,软通动力,12-25万24小时反馈,北京-海淀区,作为智慧城市与产业互联网建设的领导者，创新型技术服务提供商。软通动力立足中国，服务全球。公司主营业务涵盖智慧业务与信息服务两大领域，具备端到端“软件+服务”综合业务能力和强大的纵深服务优势。在智慧业务领域，软通动力秉承“智慧城市建设产业先行”的理念，先后在全国20余个城市展开了“智慧城市”战略布局，业务范围包括顶层设计、城市治理、产业应用、环保节能、民生服务以及基础设施等多个方向；在信息服务领域，软通动力提供IT外包、众包、业务流程外包（BPO）、系统集成等多项服务，在银行、保险、电力、交通、零售等10余个重要行业具有深厚积累和丰富经验。过去，软通动力深刻理解客户需求，是企业盈利和成长的最佳合作伙伴；今天，软通动力充分把握时代的机遇与挑战，借助云计算、移动互联、大数据等新兴技术手段，推动传统产业转型升级，助力产城融合；未来，软通动力将不懈努力，以创新思维和领先技术，为客户创造可持续的价值。软通动力于2001年创立，全球总部设于北京，在全球设有30多个分支机构，28个交付中心。员工总数超过2万人，服务数百家中国及海外客户。
高级前端（大平台背景、JS、react）,北京创云传奇科技有限公司,24-36万5天内反馈,北京,＊公司简介:      Cloudin云英（ https://cloudin.cn/ ）已获得多家机构领投融资，汇聚云计算精英，为创客和行业客户提供IaaS/PaaS层云计算服务。我们一直秉 承着“开放、分享、传播”的理念，助力企业成长。       目前我们提供云主机、云硬盘、云网络、路由器、云备份、云安全及管理等云基础设施服务，并提供私有云、混合云解决方案；未来还将持续完善IaaS产品生态，同时开拓PaaS产品体系，提供自动化运维平台、大数据平台、搜索平台等，为用户提供更高效、可靠、安全、易用的云服务。       公司核心研发团队来自国内外一线互联网公司（google美国总部，阿里巴巴，腾讯，360、百度、搜狗、 EMC等一线互联网公司）精英组成，具有多年互联网从业经验，构建过千亿量级应用的基础架构，且在云计算和IDC方向有多年的技术积累，构建过公有云和企业级私有云产品。       我们非常崇尚和推崇工程师文化:开放、公平、分享、扁平。这里没有权威只有大拿，这里没有级别之争只有技术上的唇枪舌战，没有保姆人人均须eat your own dog food。公司在我们眼中是一个大家庭， 人人需要参与建设，每个人都可以在愉快的氛围中工作成长。 ＊我们的优势：1、重新定义IT基础设施流程2、构建、部署、分发 一体化的生态圈3、安全、可靠、业界顶尖研发运维团队
web前端,北京牛电科技有限责任公司,18-36万5天内反馈,北京,2016年3月，小牛电动所属牛电科技公司宣布获得3000万美元A+轮投资，由凤凰祥瑞领投。截至目前，牛电科技A轮共计完成8000万美元，即超过5亿人民币的融资。是国内智能硬件、新出行领域总融资额度最高的互联网创业公司。牛电科技现有投资方包括了GGV、IDG、红杉资本、梅花天使、明势资本、创新工场、真格基金，以及新加入的凤凰祥瑞等一线投资机构。本轮融资完成后，牛电科技也成为了国内继小米科技、滴滴打车、微信后A轮前融资最多的创业公司。投资机构追逐的“宠儿”作为国内7200万众筹第一记录保持者的小牛电动，除了每次在其官网上开放购买引发了用户抢购外，同样也是投资机构追逐的热点。在2015年以5000万美金的“天价”A轮融资后，小牛电动以半年5万台整车、2亿元销售的成绩给了资本市场充分的信心与保证。如今的新一轮融资，再次让小牛成为投资机构眼中的“宠儿”。2015年末受到经济下滑以及市场情绪影响，第四季度风险投资急剧降温，国内许多互联网创业公司面临了巨大压力。一方面，我们目睹了大批O2O、互联网金融、智能硬件领域的创业公司“倒下”，另一方面，小牛电动却“另辟蹊径”，以出行领域为目标，用智能载具作为切入点，成功博得了行业的眼球。作为本轮领投者的凤凰祥瑞负责人杜力认为，新出行领域发展前景广阔，并且小牛电动仍然是2016年最被看好的创业项目之一。同时，小牛电动积累了大量用户粉丝群体，业务拓展空间广阔，除整车销售外，未来在新能源、节能环保以及共享经济领域想象空间巨大。
前端工程师,奥琦玮信息科技(北京)有限公司,面议72小时反馈,北京-朝阳区,（一）企业简介：奥琦玮信息科技（北京）有限公司（简称Acewill）成立于2006年，注册于北京大学科技园，注册资金1200万，曾获得包括红杉投资在内的风险投资；为***高新技术企业、***软件企业，曾获***创新基金支持，旗下品牌“餐行健”、“森思达”、“精选100”等。我公司是一家专业致力于数字化餐饮系统研发并普及的高科技企业，是数字化餐饮的倡导者和引领者。公司依托北京大学与清华大学的科研优势，通过自主研发，开发出了国内第一款数字化菜谱（电子菜谱），开创了数字化餐饮服务的新纪元。我公司致力于为优质的连锁餐饮企业提供整体信息化解决方案，我们围绕着原材料的损耗规律、消费者消费偏好，研发了从原料采购、中央厨房加工、物流配送、门店成本管理、前厅运营、会员营销和外卖电商服务系统等全链条的信息化服务系统，致力于提升连锁餐饮企业的利润率，是智能化连锁餐饮管理方案领域的领军企业。我公司目前有员工三百余人，在全国50多个城市设有分销服务机构；餐行健已经服务了包括小南国、大娘水饺、云海肴、将太无二、嘉和一品、雕爷牛腩等知名连锁餐饮企业，通过领先的产品、专业的服务赢得连锁客户的充分认可！餐行健品牌介绍：为给餐饮行业数字化提供更优质的服务，奥琦玮公司推出了“餐行健”自主品牌，“餐行健”取意于“天行健，君子以自强不息”，旨在“帮助餐饮业锐意前行、健康发展”！作为国内首家推出“数字化餐饮”服务系统的企业，我们将通过贴心的专业服务和高性价比的系列产品，帮助餐饮业投资者、管理者提高管理收益、降低运营成本、提高服务水平和拓宽营业渠道！（二）媒体报道：由于奥琦玮公司所推出产品的创新性和实用性，自公司成立以来，受到了国内外多家媒体的广泛关注和报道，其中中央电视台二台经济频道《第一时间》和《全球资讯》栏目先后两次对公司进行了新闻采访和报道，中中央电视台十台科教频道《创新无限》栏目专门为公司制作了专题报道片。同时，我公司还接受了北京电视台、人民网、中国通讯社、中国广播电台、计算机世界、中国青年报、中国日报、北京日报、南方都市报、创业家、中国通信在线、新浪网创业频道、公益中国、前程无忧《新前程》杂志等几十家权威主流媒体的采访和报道。
前端开发工程师,先锋支付有限公司,面议72小时反馈,北京-朝阳区,先锋支付有限公司，是经中国人民银行批准许可的非金融机构第三方支付服务机构（业务许可证编号：Z2024821000016），同时为中国支付协会会员单位。先锋支付始终致力于打造国内一流的互联网金融交易服务平台，为客户提供“安全、方便、快捷”的交易支付解决方案。主要业务包括为先锋互联网金融体系提供良好的业务支撑，同时对外拓展基础支付业务及线上线下结合的行业解决方案。作为国内领先的互联网支付企业，先锋支付以创新的理念、多元化的产品、敏锐的市场预见能力及极大的社会责任感，赢得了银行、商户等合作伙伴的广泛认同。目前，已经跟国内数十家银行建立了深度战略合作关系。服务商户全面覆盖基金、证券、P2P、理财等金融行业各领域，同时为电子商务、旅游、3C数码、在线教育、农业、果品饮料等诸多行业提供金融支付解决方案。l 员工福利：按照国家规定缴纳五险一金；补充医疗保险；商业保险；享受高额饭补；采暖补助；年度健康测评；差旅补助；国家法定节日的礼品、礼券馈赠；享受国家法定休假、福利假及企业特定假期；年度评优奖励境内/外旅游。
前端工程师,易到用车,面议48小时反馈,北京,"易到用车创立于2010年，是最具创新商业价值的汽车共享互联网预约车服务平台，是中国第一家专业提供专乘约租车服务的电子商务网站，用户通过易到用车APP或官方网站，就可以随时随地预定专车接送服务。目前，易到用车已经覆盖北京、上海、广州、深圳、成都、杭州等70多个城市，并为客户提供中高端车型的时租、接送机、日租、半日租、热门路线等多种服务，储备车源万余台。易到用车拥有一支具有丰富管理经验与技术能力的团队，在北京、上海、广州、深圳等地拥有300多名年轻、优秀、充满激情的员工。他们中很多人曾在阿里巴巴、淘宝、雅虎、百度、新浪、搜狐、诺基亚、凡客诚品、顺丰速递等世界和中国顶级企业取得非凡成就。【创新模式】没有一辆车、没有一个司机，但却可以做到用户拨打电话即可下单，1小时即响应，专业服务。易到用车通过自主搭建自身网站为主，配以APP（1、司机终端通过GPS,LBS,WiFi进行车辆的三重定位 2、个人用户手机终端）、以及YMS（易到用车智能交通引擎）将所有有效的运营车辆进行一个有效地调度，从而形成易到用车独一无二的商业特点——1小时预定相应、高端车型、专业配驾、按时计费。【融资情况】Ø  易到用车早期获得过徐小平带领的真格基金的天使投资；Ø  2011年8月易到用车获得来自晨兴创投、美国高通风险投资公司投资千万级美元的A轮融资；Ø  2013年4月，易到用车刚刚获得宽带资本1亿人民币的B轮融资，该轮融资由华兴资本担任独家财务顾问Ø  2013年12月，易到用车宣布成功完成C轮融资，融资金额为6000万美元，本轮投资由携程和DCM领投。华兴资本担任易到用车独家财务顾问。【公司福利待遇】五险一金、绩效奖金、项目奖金、年终奖、新婚礼金、节日礼品礼金、带薪假期、活动经费、下午茶、定期员工活动、免费旅游、股权/期权激励等；【关于我们的一些资料】易到用车网：http://www.yongche.com总裁（周航）微博：http://weibo.com/yongche"
高级Web前端工程师,北京鲜柚科技有限公司,20-39万72小时反馈,北京-朝阳区,我们是一个有爱的集体，为每位家人都准备了独门特色的贴心福利：l   入职即上全额五险一金、13薪，试用期全额工资，每年10-15天年假，病假带薪；l   弹性工作，周末双休，时间自己安排，什么？上下班打卡？打卡是什么东东？？l   文艺清新、轻松愉悦的工作环境，与各路逗比小伙伴们做基友~l   远离雾霾，公司各个角落都放了小米空气净化器，让你呼吸最清新的氧气哈~；l   便利交通，离北苑地铁站步行5分钟；l   免费教会你弹吉他，搞基搞妹你随便；l   免费的午餐这里有！每天厨师大姐为我们做6菜一汤、以及加班晚餐补助，哎~又胖了~l   每天下午五点下午茶时间，糕点、零食、水果、鸡排、鸭脖、披萨、想吃什么可提前和行政妹纸说哈~l   偌大的零食柜，只因零食太多了~里面的零食饮料无限量，你就吃吧~l   转正员工若搬到公司附近居住报销房屋中介费2000元~l   为鼓励童鞋们的文艺逗比风，每位童鞋每年可报销16张电影票，想看啥就看你的哈~l   各种文娱活动，桌球、乒乓球、Kinect体感游戏、参加公司联赛夺冠有奖品哈~l   电脑补贴每月200、苹果手机补贴每月100~l   每年一次全体童鞋的全身体检~l   每月报销购买收费app的费用，体验最好的设计，支持正版app~l   对啦，有配偶在异地的童鞋周五可以提前下班哈~l   结婚礼金、节假日福利~l   各部门不定期的专业分享，每个人都会是主角~l   年度旅游，记得办好自己的护照啦~l   除了这些，还有好多没介绍，鲜柚图书馆、跑步机、动感单车、三国杀、各种桌游等等等等，来体验吧，在这里，你可能真的有钱都没什么地花~
html5前端开发工程师,上海龙旗科技股份有限公司,22-40万48小时反馈,北京-朝阳区,龙旗是最优秀的手机设计和整机交付服务提供商，并将已有服务优势扩展到了各类智能产品，为全球领先的知名品牌和互联网企业提供可信赖的优质服务。龙旗提供从产品规划、概念设计到产品交付、售后服务的全套移动终端解决方案。通过成熟的软件、硬件以及外观设计能力，不断利用上游的先进技术来满足客户多样化的需求，并对新技术进行坚持不懈地研发和产品化。龙旗成立于2002年，始终坚持为客户创造价值，持续提升企业组织能力，稳健保持行业领先，和全球顶尖的企业建立了紧密的战略合作关系，是全球领导品牌的首选合作伙伴。龙旗总部位于上海，在深圳、惠州、香港等多地设有分支机构。公司网站：http://www.longcheertel.com
中高级前端开发工程师,玖富互金控股集团有限责任公司,21-35万5天内反馈,北京-朝阳区,"玖富(9fbank.com)，中国领先的移动互联网金融服务公司。玖富成立于2006年,通过互联网为用户提供个人理财、消费分期信贷、小微商户信贷等优质便捷的微型金融服务，是国内领先的P2P网络借贷平台。玖富历史久、规模大、科技创新领先、金融积累深厚、注重安全健康发展，是国内较早的一批互联网金融服务机构，也是值得信赖的互联网金融平台。玖富优势：玖富在行业领域建立三大独特优势，包括：小微金融O2O生态链发展模式；移动互联网金融创新孵化机制与能力；大数据驱动的信用风控与系统技术。"
前端开发工程师(004967),京东金融集团,面议5天内反馈,北京,京东金融集团，于2013年10月开始独立运营，定位为金融科技公司。京东金融依托京东生态平台积累的交易记录数据和信用体系，向社会各阶层提供融资贷款、理财、支付、众筹等各类金融服务。夯实金融门户基础，并依托京东众创生态圈，为创业创新者提供全产业链一站式服务。    京东金融现已建立七大业务板块，分别是供应链金融、消费金融、众筹、财富管理、支付、保险、证券，陆续推出了京保贝、白条、京东钱包、小金库、京小贷、产品众筹、私募股权融资、小白理财等创新产品。京东金融APP，为用户提供了“一站式金融生活移动平台”，涵盖了目前理财加消费的金融产品。    基于互联网和零售商的双重基因，京东金融搭建了独有的底层风控技术及信用体系。并通过连接银行、证券、保险等各类金融机构以及众创生态服务机构，构建平台，整合资源，降低行业成本，提高行业效率。    京东金融将持续依托于移动化载体加快走出京东，并基于持续加强的风控、账户和连接三大基本功，输出底层科技能力，加强用户运营，不断创新产品，将金融与科技融入到更多场景，全面支持实体经济发展，促进消费升级和经济结构调整。
前端工程师,北京品客互动科技有限公司,面议48小时反馈,北京-朝阳区,"ECInsight，是致力于帮助传统企业互联网化的信息、产品和服务提供商，来自TMT研究、咨询、互联网产品技术领域的专业团队根据不同企业的互联网化节奏和互联网化程度，为其提供互联网业务的进入和长远布局解决方案。旗下集客分享SCRM,是新一代移动社交客户关系管理平台，打通微信、微博等社交平台账户跨平台统一管理，具有跨平台统一客户中心、一键管理多账号、强大的集客营销能力、实时销售漏斗、多行业配置等功能价值，帮助企业与消费者在移动社交时代建立连接并有效的管理这些连接。    旗下客赞CRM专注于电商管理软件研发与服务的专业团队。客赞CRM高效整合商业智能，深度数据挖掘碎片化的客户信息，绘制用户画像，实现精准营销，并对运营流程进行智能干预和全程关怀。"
高级前端工程师,环信,20-33万72小时反馈,北京-海淀区,"【环信简介】 环信成立于2013年4月，是一家企业级服务软件提供商，并于2016年荣膺“Gartner 2016 Cool Vendor”。产品包括国内上线最早规模最大的即时通讯云平台——环信即时通讯云，以及移动端最佳实践的全媒体智能云客服平台——环信移动客服。截至2016年上半年，环信即时通讯云共服务了82149家App客户，SDK覆盖手机终端5.64亿，平台日发送消息5.57亿条。 环信移动客服共服务了29437家企业用户，现已覆盖包括电商、O2O、互联网金融、在线教育、在线旅游、移动医疗、智能硬件、游戏等领域的Top10客户，典型用户包括国美在线、58到家、楚楚街、海尔、神州专车、新东方、链家、泰康在线、号码百事通等众多标杆企业。环信移动客服——全媒体智能云客服倡领者，于2016年荣膺“Gartner 2016 Cool Vendor”。支持全媒体接入，包括网页在线客服、社交媒体客服(微博、微信)、APP内置客服和呼叫中心等多种渠道均可一键接入。环信移动客服基于环信业界领先的IM长连接技术保证消息必达，并通过智能客服机器人技术降低人工客服工作量。同时，基于人工智能和大数据挖掘的客户旅程透析产品""环信客户声音""能够帮助企业优化运营，发现销售机会。 截至2016年上半年，环信移动客服共服务了29437家企业用户，现已覆盖包括电商、O2O、互联网金融、在线教育、在线旅游、移动医疗、智能硬件、游戏等领域的Top10客户，典型用户包括国美在线、58到家、楚楚街、海尔、神州专车、新东方、链家、泰康在线、号码百事通等众多标杆企业。根据易观发布的《中国SaaS客服市场专题研究报告》显示，环信移动客服在SaaS移动端客服用户覆盖占比高达77.4%，稳居行业第一。环信即时通讯云是全球最大的即时通讯云PaaS平台。为开发者提供基于移动互联网的即时通讯能力，如单聊、群聊、发语音、发图片、发位置、实时音频、实时视频等，让开发者摆脱繁重的移动IM通讯底层开发，24小时即可让App拥有内置IM能力。截至2016年上半年，环信共服务了82149家App客户，SDK覆盖手机终端5.64亿，平台日发送消息5.57亿条。"
WEB前端工程师（H5）,神州专车,面议10天内反馈,北京,　  神州专车是神州租车2015年1月28日宣布推出的为高端商务出行人群提供优质服务的产品。该项服务将全部使用神州租车自有的租赁车辆，并和智能的信息平台公司和专业的驾驶员服务公司进行合作，利用移动互联网和大数据技术，为客户提供“随时随地、随叫随到”的全新用车体验。　　神州专车的管理团队是由具有丰富实战经验的经营团队主导，致力于将神州专车建设成为中国最受消费者青睐的出行服务品牌和提供商。目前公司业务已经覆盖全国60大城市，获得客户一致的好评，成为消费者便利出行的重要选择之一。
前端开发工程师,北京东道形象设计制作有限责任公司,面议48小时反馈,北京-朝阳区,东道成立于中国品牌设计行业开始崛起的上世纪90年代，至今已发展成为中国顶尖的资深品牌咨询和设计公司。不同于管理咨询公司和单纯的设计公司，东道为客户创造和管理品牌，提供从研究、战略、设计（包括品牌设计、环境导示设计、产品设计、包装设计、网络设计）到内部品牌管理的综合性服务，以提升客户的业务发展。东道为国内外500多家知名企业客户提供超过1000次的品牌咨询和设计服务，其中包括中国商务部、中国文化部、中国交通部、中国司法部、中国奥委会新闻委员会、水立方、中国国航、中国人保，中石化、中石油、中央电视台财经频道、新浪、蒙牛、国家核电、海尔集团、朗讯科技、摩托罗拉、宇通客车等。东道公司总部设在北京，现已在伦敦、柏林、巴黎、米兰、赫尔辛基、斯图加特、斯德哥尔摩等地拥有设计联盟合作伙伴，我们聘请了奔驰、法拉利设计师以及中央美院院长、清华美院院长等国内外知名专家组成东道顾问团队。东道的一流设计团队赢得了业界以及客户的广泛赞誉，被评为中国品牌设计行业用户最满意品牌。东道希望能为更多行业的领袖企业提供专业咨询服务，为企业发展和品牌建设贡献东道的力量。东道希望能与众多领域才华横溢的顶尖人才精诚合作，筑梦未来。公司网址：www.dongdao.net 版权声明：北京东道形象设计制作有限责任公司（以下简称“东道设计”）发布在招聘网站上关于应聘人员的岗位职能和任职要求的文字内容均为“东道设计”原创，“东道设计”依法享有著作权，任何抄袭、转载等不正当使用行为都侵犯了“东道设计”的著作权，“东道设计”保留诉之于法律的权利。
高级web前端,北京汇商融通信息技术有限公司,18-30万5天内反馈,北京-大兴区,北京汇商融通信息技术有限公司所开发的小笨鸟网络跨境平台是有一群来自eBay、Amazon、CIECC、Newegg等知名跨境电商平台的资深业内人士组成。他们喜欢创新、简单、专注的互联网文化，没有令人不爽的上下级关系，同事就是伙伴，用户就是朋友！“谋杀”一切繁琐，在轻松的伙伴式工作氛围中肆意挥洒自己的创意。这些人聚合在一起，只做一件事：开放的跨境电商平台。小笨鸟网络跨境平台的创意理念来自开放平台的概念，我们认为，用户使用跨境平台应该简单、易操作、上手快；语言、资金、物流等都不应该成为跨境贸易的障碍。因此，小笨鸟网络跨境平台利用开放平台的理念，实现一个中文界面管理40多个不同语种、不同国家的电商平台，同时，在北美、欧洲、澳洲都建立了小笨鸟海外分公司和海外仓，服务于我们的用户。我们知道，eBay、Amazon繁杂的操作流程使很多中小企业望而却步；我们也知道，由于外贸成本的不断上升，中国的出口商或者厂商痛苦不堪，因此，小笨鸟网络跨境平台将会免费提供给我们的用户使用。“笨鸟先飞，勤能补拙”小笨鸟人并不聪明，但我们勤奋。我们没有太大的理想抱负，只想一步一个脚印踏踏实实做好跨境贸易这一件事。我们执着，也许是固执，但我们相信，我们所追求的事业，一定会成功。潜力无限的公司：电商中的一匹黑马，绝对的潜力股；丰富的薪资奖励：基本工资+保密工资+岗位工资+绩效工资+多种形式的额外奖金；完善的福利待遇：五险一金+商业保险+多种福利关怀（免费员工餐、带薪年假、司龄补贴、节日礼金、下午茶等）；广阔的发展空间：专业和发展双向发展通道，内容丰富的员工培训。
H5前端开发工程师,拜博医疗集团有限公司,面议10天内反馈,北京,拜博口腔医疗集团（简称“拜博口腔”）作为全国最具知名度的口腔连锁品牌机构之一，是一家以大型现代化口腔门诊连锁经营为主，集口腔医疗、医疗机构投资、经营管理、医疗器械营销、义齿加工、口腔医院（门诊部）装修设计、医疗广告策划及代理为一体的大型医疗集团公司。拜博口腔成立于1993年，集团总部设立在首都北京，在全国拥有百家口腔医疗连锁机构，员工近6000人。    拜博口腔上下游产业链运营经验丰富，采用国际先进的医疗管理模式和严格的医疗质量管理及监督体系。集团下设种植中心、矫正中心、美容修复中心、牙周及综合齿科治疗中心、牙齿根管治疗中心、儿童无痛特色诊疗中心、体检中心、国际培训中心、义齿加工中心、专业材料研发中心等专业机构，让顾客享受到安心的医疗保障。    拜博口腔致力于为国人提供一流的国际化口腔医疗服务，聘请了包括美国、英国、德国、韩国、香港等国内外知名口腔专家组建了学术委员会，汇聚了一批医德优良、技术精湛、临床经验丰富的国家级知名专家、主任医师、教授和学者，拥有享誉国际、国内口腔医学领域的精英队伍。拜博由美国口腔界公认的培养口腔临床医师最好的院校——罗玛琳达大学及加州大学提供技术支持，并成立了国内最知名的一家国际种植培训中心。    拜博口腔在发展过程中得到了各级政府和相关部门的大力支持和关心，集团成为ICOI（中国）的独家官方授权机构，和国家卫生部、中华口腔医学会（CSA）建立了合作关系。拜博口腔在业内率先通过ISO9001:2000国际质量管理体系认证，是中华口腔医学会首批团体会员单位，中华口腔医学会医院管理专业委员会会员单位，并成为辽宁中医药大学、湖北荆楚理工学院等多所知名高校的教学医院及实习培训基地。二十年来，中国最具投资价值企业、全国改革创新百佳单位、全国企业文化建设优秀单位、中国口腔医疗服务市场消费者满意首选品牌、中国口腔医疗连锁行业十大具有影响力品牌、中国口腔医疗服务满意首选品牌、年度诚信单位、中国口腔医疗服务市场公众满意最佳典范品牌等诸多沉甸甸的荣誉载入了拜博口腔的发展史册。执着梦想，恪守医道。拜博口腔以“诚信、专业、品质、领先”为企业理念，秉承对口腔健康医疗事业的热忱与坚持，坚守品牌承诺，为将拜博打造成中国口腔连锁第一品牌不懈努力，立志为人类口腔健康事业做出卓越贡献！
前端开发高级工程师,用友网络科技股份有限公司,面议72小时反馈,北京,用友软件股份有限公司（以下简称“用友”）成立于1988年，长期  坚持自主创新，致力于用信息技术推动商业和社会进步，以先进的产品技术和专业的服务成为客户信赖的长期合作伙伴。2001年5月18日，用友软件股份有限公司成功在上海证券交易所发行上市（股票简称：用友软件；股票代码：600588）。用友公司是亚太本土最大的管理软件[1]、ERP软件、CRM软件、集团管理软件、人力资源管理软件、客户关系管理软件、小型企业管理软件、财政及行政事业单位管理软件、汽车行业管理软件、烟草行业管理软件、内部审计软件及服务提供商，也是中国领先的企业云服务、医疗卫生信息化、管理咨询及管理信息化人才培训提供商。中国及亚太地区超过150万家企业与机构使用用友软件，中国500强企业超过60%使用用友软件。
励步英语-前端开发工程师,好未来教育（原学而思教育）,面议10天内反馈,北京,TAL Education Group 好未来 (NYSE:XRS)，英文缩写：TAL（Tomorrow Advancing Life），是一家中国领先的教育科技企业，以科技驱动、人才亲密、品质领先为发展的核心目标。自创立以来，一直致力于促进科技互联网与教育融合，为孩子创造更美好的学习体验。10余年来，好未来专注在中小学及幼儿教育领域，旗下拥有五个主品牌：学而思培优、智康1对1、摩比思维馆、学而思网校和e度教育网。其中，学而思培优作为K12高端培优教育平台，下设三个子品牌：学而思理科、乐加乐英语和东学堂语文。每年，在全国15个城市，有50余万学员走进好未来的课堂，另有30万学员通过网校获取优质的教育资源。另外，好未来旗下的E度教育网是国内覆盖面广、可信度高的教育互联网信息平台，月度活跃用户达2800万人。2010年10月20日，好未来的前身学而思在美国纽交所正式挂牌交易（NYSE:XRS），成为国内首家在美上市的中小学教育机构。
JavaScript/HTML/CSS前端工程师,思锐创途网络技术(北京)有限公司,18-24万5天内反馈,北京,思锐创途网络技术有限公司，QUAUQ Technology Co. Ltd. （以下简称QUAUQ）创立于2013年初，是一家致力于通过创新业务模式重塑跨境旅游行业的高科技创业公司。我们立志于为旅行社提供智能高效的B2B业务操作与交易平台（以下简称“平台”），所研发的B2B中国出境旅游批发商平台已在中国市场产生显著的交易额。业务模式：就像“中央厨房”之于餐饮行业一样，我们打造的平台定位是全球跨境旅游行业的中后台“操作系统”：基于对旅游行业供应链的深入理解，贯通行业内的各个交易层级/环节（各个交易环节之间的系统），为批发商、渠道商（第二阶段）、地接社（第三阶段）提供基于SAAS模式下的使用全部免费、仅基于交易提取销售佣金的B2B平台。QUAUQ的战略定位：我们定位为全球跨境旅游全行业/全产业链运营体系的“操作中枢”（中后台），具体来说就是为行业内的各个链条/环节的销售商与供应商搭建如高速公路一般的基础设施平台，减少冗余的交易环节、降低交易成本、提升交易效率。当前全球旅游市场已经逐步进入“个性化”旅游时代，QUAUQ创建的是一个基于下一代互联网技术、高度整合的旅游平台，提供真正意义上的“自由行”旅游活动安排与交易，而非旅游行业目前所能提供的简单的“机票加酒店”组合。我们的技术及解决方案已经应用于客户的实际业务当中，部分具体案例可参考：www.lvyouchufang.com及www.sgts.cn。因我们的业务模式为B2B，更多的中后台技术需要成为我们的客户才可以使用。
前端工程师/移动端,小红唇(北京)网络科技有限公司,面议72小时反馈,北京,"一家非常有前途的移动互联网公司，专注美容时尚领域，让全国的小菇娘们更美，更自信！ 我们的用户是爱美可爱妞，各个又美又单纯，So,加入我们男生容易找对象； 我们天天与各种化妆、造型潮流人士打交道，So,加入我们女生能三个月变女神； 早上10点上班，可以迟到可以早退； 零食水果一桌子，午饭五星级厨师炮制，不吃地沟油 老板慷慨大方，双十一发红包，下雨天发红包，穿得好看发红包 每天都是你不敢相信的酸爽~ 坐标：地铁太阳宫旁，交通便利；"
前端开发工程师,北京博睿日晟科技有限公司,12-24万72小时反馈,北京-朝阳区,"公司依托互联网及物联网的高度融合,专注于智慧城市及智能家居系统的研发,立志为未来人类的便捷生活做出贡献。"
资深前端开发工程师,阿里巴巴(中国)有限公司,面议,北京-朝阳区,"阿里巴巴集团经营多元化的互联网业务，致力为全球所有人创造便捷的网上交易渠道。自成立以来，发展了消费者电子商务、网上支付、B2B网上交易市场及云计算等领先业务。阿里巴巴集团现有25个事业部，其目标是促进一个开放、协同、繁荣的电子商务生态系统。    阿里巴巴集团由本为英语教师的中国互联网先锋马云于1999年带领其他17人所创立，他希望将互联网发展成为普及使用、安全可靠的工具，让大众受惠。阿里巴巴集团由私人持股，现服务来自超过240个国家和地区的互联网用户。阿里巴巴集团及其关联公司在大中华地区、印度、英国及美国70多个城市共有24,000多名员工。申请此职位表明您已阅读并同意阿里巴巴及关联公司的《申请工作机会须知》，具体请看链接：http://www.taobao.com/market/alineiwai/privacy.html"
